datetime,upstream,downstream
1995-11-20 00:00:00+00:00,22500.0,26700.0
1995-11-21 00:00:00+00:00,21800.0,25600.0
1995-11-22 00:00:00+00:00,21700.0,24900.0
1995-11-23 00:00:00+00:00,21100.0,23800.0
1995-11-24 00:00:00+00:00,19000.0,22900.0
1995-11-25 00:00:00+00:00,17600.0,20800.0
1995-11-26 00:00:00+00:00,15900.0,19800.0
1995-11-27 00:00:00+00:00,16200.0,20600.0
1995-11-28 00:00:00+00:00,16600.0,21300.0
1995-11-29 00:00:00+00:00,16000.0,20000.0
1995-11-30 00:00:00+00:00,15200.0,18900.0
1995-12-01 00:00:00+00:00,14400.0,18200.0
1995-12-02 00:00:00+00:00,15900.0,20800.0
1995-12-03 00:00:00+00:00,15600.0,20000.0
1995-12-04 00:00:00+00:00,15800.0,20900.0
1995-12-05 00:00:00+00:00,15600.0,20500.0
1995-12-06 00:00:00+00:00,15100.0,19800.0
1995-12-07 00:00:00+00:00,14600.0,18900.0
1995-12-08 00:00:00+00:00,12000.0,15800.0
1995-12-09 00:00:00+00:00,11100.0,14900.0
1995-12-10 00:00:00+00:00,11900.0,15300.0
1995-12-11 00:00:00+00:00,9770.0,13300.0
1995-12-12 00:00:00+00:00,9120.0,12900.0
1995-12-13 00:00:00+00:00,9690.0,13700.0
1995-12-14 00:00:00+00:00,11500.0,15500.0
1995-12-15 00:00:00+00:00,11900.0,16000.0
1995-12-16 00:00:00+00:00,11800.0,15900.0
1995-12-17 00:00:00+00:00,12400.0,16600.0
1995-12-18 00:00:00+00:00,11900.0,16000.0
1995-12-19 00:00:00+00:00,11500.0,15900.0
1995-12-20 00:00:00+00:00,11800.0,16400.0
1995-12-21 00:00:00+00:00,12100.0,16400.0
1995-12-22 00:00:00+00:00,12200.0,16400.0
1995-12-23 00:00:00+00:00,11500.0,16000.0
1995-12-24 00:00:00+00:00,11600.0,15800.0
1995-12-25 00:00:00+00:00,11800.0,15900.0
1995-12-26 00:00:00+00:00,12100.0,16200.0
1995-12-27 00:00:00+00:00,11600.0,15700.0
1995-12-28 00:00:00+00:00,11400.0,15700.0
1995-12-29 00:00:00+00:00,12300.0,16400.0
1995-12-30 00:00:00+00:00,11600.0,15800.0
1995-12-31 00:00:00+00:00,10900.0,15100.0
1996-01-01 00:00:00+00:00,11500.0,15600.0
1996-01-02 00:00:00+00:00,11900.0,16000.0
1996-01-03 00:00:00+00:00,12100.0,16200.0
1996-01-04 00:00:00+00:00,11500.0,15700.0
1996-01-05 00:00:00+00:00,10600.0,14800.0
1996-01-06 00:00:00+00:00,10200.0,14500.0
1996-01-07 00:00:00+00:00,10200.0,14000.0
1996-01-08 00:00:00+00:00,9480.0,13100.0
1996-01-09 00:00:00+00:00,9190.0,13200.0
1996-01-10 00:00:00+00:00,9580.0,13300.0
1996-01-11 00:00:00+00:00,10500.0,14300.0
1996-01-12 00:00:00+00:00,10800.0,14600.0
1996-01-13 00:00:00+00:00,10200.0,14100.0
1996-01-14 00:00:00+00:00,10100.0,14000.0
1996-01-15 00:00:00+00:00,10300.0,14000.0
1996-01-16 00:00:00+00:00,10200.0,13900.0
1996-01-17 00:00:00+00:00,8670.0,12700.0
1996-01-18 00:00:00+00:00,9100.0,12800.0
1996-01-19 00:00:00+00:00,10500.0,14500.0
1996-01-20 00:00:00+00:00,8800.0,12800.0
1996-01-21 00:00:00+00:00,8280.0,12100.0
1996-01-22 00:00:00+00:00,7360.0,10800.0
1996-01-23 00:00:00+00:00,8680.0,12400.0
1996-01-24 00:00:00+00:00,9240.0,13100.0
1996-01-25 00:00:00+00:00,8940.0,12900.0
1996-01-26 00:00:00+00:00,8920.0,12800.0
1996-01-27 00:00:00+00:00,8760.0,12600.0
1996-01-28 00:00:00+00:00,8390.0,12200.0
1996-01-29 00:00:00+00:00,8390.0,12300.0
1996-01-30 00:00:00+00:00,8520.0,12100.0
1996-01-31 00:00:00+00:00,8460.0,12400.0
1996-02-01 00:00:00+00:00,8150.0,12000.0
1996-02-02 00:00:00+00:00,8140.0,11900.0
1996-02-03 00:00:00+00:00,8300.0,12300.0
1996-02-04 00:00:00+00:00,7710.0,11300.0
1996-02-05 00:00:00+00:00,7760.0,11600.0
1996-02-06 00:00:00+00:00,8000.0,11700.0
1996-02-07 00:00:00+00:00,7700.0,11300.0
1996-02-08 00:00:00+00:00,8220.0,11900.0
1996-02-09 00:00:00+00:00,8300.0,11800.0
1996-02-10 00:00:00+00:00,8510.0,12300.0
1996-02-11 00:00:00+00:00,8420.0,11900.0
1996-02-12 00:00:00+00:00,8490.0,12100.0
1996-02-13 00:00:00+00:00,8460.0,12200.0
1996-02-14 00:00:00+00:00,8200.0,11900.0
1996-02-15 00:00:00+00:00,8420.0,12100.0
1996-02-16 00:00:00+00:00,8470.0,12300.0
1996-02-17 00:00:00+00:00,8410.0,12100.0
1996-02-18 00:00:00+00:00,8670.0,12600.0
1996-02-19 00:00:00+00:00,8410.0,12200.0
1996-02-20 00:00:00+00:00,8620.0,12500.0
1996-02-21 00:00:00+00:00,8600.0,12300.0
1996-02-22 00:00:00+00:00,8510.0,12300.0
1996-02-23 00:00:00+00:00,8750.0,12600.0
1996-02-24 00:00:00+00:00,8670.0,12600.0
1996-02-25 00:00:00+00:00,8930.0,12800.0
1996-02-26 00:00:00+00:00,9080.0,13000.0
1996-02-27 00:00:00+00:00,8990.0,13100.0
1996-02-28 00:00:00+00:00,9220.0,13400.0
1996-02-29 00:00:00+00:00,9680.0,13600.0
1996-03-01 00:00:00+00:00,9470.0,13300.0
1996-03-02 00:00:00+00:00,8690.0,13000.0
1996-03-03 00:00:00+00:00,9490.0,13500.0
1996-03-04 00:00:00+00:00,10200.0,13800.0
1996-03-05 00:00:00+00:00,8940.0,12900.0
1996-03-06 00:00:00+00:00,9520.0,13600.0
1996-03-07 00:00:00+00:00,9760.0,13600.0
1996-03-08 00:00:00+00:00,9760.0,13600.0
1996-03-09 00:00:00+00:00,8890.0,13000.0
1996-03-10 00:00:00+00:00,8440.0,12300.0
1996-03-11 00:00:00+00:00,8940.0,12700.0
1996-03-12 00:00:00+00:00,9650.0,13300.0
1996-03-13 00:00:00+00:00,10300.0,14400.0
1996-03-14 00:00:00+00:00,11700.0,16000.0
1996-03-15 00:00:00+00:00,13300.0,17800.0
1996-03-16 00:00:00+00:00,14300.0,19300.0
1996-03-17 00:00:00+00:00,15100.0,24000.0
1996-03-18 00:00:00+00:00,16000.0,25400.0
1996-03-19 00:00:00+00:00,17700.0,26600.0
1996-03-20 00:00:00+00:00,18800.0,27200.0
1996-03-21 00:00:00+00:00,19600.0,28000.0
1996-03-22 00:00:00+00:00,20600.0,28800.0
1996-03-23 00:00:00+00:00,21300.0,29600.0
1996-03-24 00:00:00+00:00,22100.0,31600.0
1996-03-25 00:00:00+00:00,22900.0,33200.0
1996-03-26 00:00:00+00:00,24000.0,32900.0
1996-03-27 00:00:00+00:00,23300.0,32000.0
1996-03-28 00:00:00+00:00,22100.0,31200.0
1996-03-29 00:00:00+00:00,22100.0,32300.0
1996-03-30 00:00:00+00:00,23500.0,32900.0
1996-03-31 00:00:00+00:00,25800.0,33700.0
1996-04-01 00:00:00+00:00,30300.0,33800.0
1996-04-02 00:00:00+00:00,31500.0,34900.0
1996-04-03 00:00:00+00:00,33000.0,36900.0
1996-04-04 00:00:00+00:00,34800.0,38500.0
1996-04-05 00:00:00+00:00,36000.0,40400.0
1996-04-06 00:00:00+00:00,37400.0,41800.0
1996-04-07 00:00:00+00:00,38400.0,43300.0
1996-04-08 00:00:00+00:00,40100.0,45000.0
1996-04-09 00:00:00+00:00,40700.0,45700.0
1996-04-10 00:00:00+00:00,40700.0,46700.0
1996-04-11 00:00:00+00:00,40700.0,48900.0
1996-04-12 00:00:00+00:00,41100.0,51600.0
1996-04-13 00:00:00+00:00,42100.0,55400.0
1996-04-14 00:00:00+00:00,43400.0,59300.0
1996-04-15 00:00:00+00:00,43700.0,62300.0
1996-04-16 00:00:00+00:00,44900.0,64300.0
1996-04-17 00:00:00+00:00,46900.0,67000.0
1996-04-18 00:00:00+00:00,48900.0,68900.0
1996-04-19 00:00:00+00:00,50100.0,71500.0
1996-04-20 00:00:00+00:00,50800.0,74600.0
1996-04-21 00:00:00+00:00,51400.0,77300.0
1996-04-22 00:00:00+00:00,51500.0,80400.0
1996-04-23 00:00:00+00:00,51500.0,81700.0
1996-04-24 00:00:00+00:00,51900.0,81900.0
1996-04-25 00:00:00+00:00,51600.0,80000.0
1996-04-26 00:00:00+00:00,51200.0,75600.0
1996-04-27 00:00:00+00:00,50100.0,73000.0
1996-04-28 00:00:00+00:00,49700.0,70900.0
1996-04-29 00:00:00+00:00,48500.0,68300.0
1996-04-30 00:00:00+00:00,47700.0,65700.0
1996-05-01 00:00:00+00:00,46400.0,62200.0
1996-05-02 00:00:00+00:00,44900.0,58700.0
1996-05-03 00:00:00+00:00,44200.0,56600.0
1996-05-04 00:00:00+00:00,42800.0,53500.0
1996-05-05 00:00:00+00:00,41400.0,50900.0
1996-05-06 00:00:00+00:00,41000.0,48700.0
1996-05-07 00:00:00+00:00,40200.0,47600.0
1996-05-08 00:00:00+00:00,39200.0,46300.0
1996-05-09 00:00:00+00:00,38700.0,44600.0
1996-05-10 00:00:00+00:00,37900.0,43000.0
1996-05-11 00:00:00+00:00,37100.0,41800.0
1996-05-12 00:00:00+00:00,36900.0,41400.0
1996-05-13 00:00:00+00:00,36900.0,41100.0
1996-05-14 00:00:00+00:00,36800.0,40000.0
1996-05-15 00:00:00+00:00,36800.0,39800.0
1996-05-16 00:00:00+00:00,36900.0,40300.0
1996-05-17 00:00:00+00:00,36800.0,39200.0
1996-05-18 00:00:00+00:00,36700.0,39500.0
1996-05-19 00:00:00+00:00,36900.0,41000.0
1996-05-20 00:00:00+00:00,40000.0,45000.0
1996-05-21 00:00:00+00:00,42200.0,49600.0
1996-05-22 00:00:00+00:00,42800.0,52500.0
1996-05-23 00:00:00+00:00,44000.0,53200.0
1996-05-24 00:00:00+00:00,42600.0,52400.0
1996-05-25 00:00:00+00:00,43000.0,51900.0
1996-05-26 00:00:00+00:00,42700.0,51000.0
1996-05-27 00:00:00+00:00,42000.0,49100.0
1996-05-28 00:00:00+00:00,41300.0,47400.0
1996-05-29 00:00:00+00:00,40200.0,45100.0
1996-05-30 00:00:00+00:00,38600.0,42300.0
1996-05-31 00:00:00+00:00,37200.0,40200.0
1996-06-01 00:00:00+00:00,36200.0,39000.0
1996-06-02 00:00:00+00:00,35000.0,37600.0
1996-06-03 00:00:00+00:00,34200.0,36400.0
1996-06-04 00:00:00+00:00,33500.0,35100.0
1996-06-05 00:00:00+00:00,33100.0,34400.0
1996-06-06 00:00:00+00:00,32400.0,34200.0
1996-06-07 00:00:00+00:00,31500.0,34200.0
1996-06-08 00:00:00+00:00,32100.0,33600.0
1996-06-09 00:00:00+00:00,31200.0,32700.0
1996-06-10 00:00:00+00:00,30500.0,32100.0
1996-06-11 00:00:00+00:00,30400.0,31500.0
1996-06-12 00:00:00+00:00,30000.0,30800.0
1996-06-13 00:00:00+00:00,29700.0,30800.0
1996-06-14 00:00:00+00:00,28500.0,29300.0
1996-06-15 00:00:00+00:00,27400.0,28300.0
1996-06-16 00:00:00+00:00,26300.0,27800.0
1996-06-17 00:00:00+00:00,25100.0,27300.0
1996-06-18 00:00:00+00:00,25800.0,27800.0
1996-06-19 00:00:00+00:00,25700.0,27700.0
1996-06-20 00:00:00+00:00,27700.0,29200.0
1996-06-21 00:00:00+00:00,29100.0,30500.0
1996-06-22 00:00:00+00:00,32200.0,32400.0
1996-06-23 00:00:00+00:00,34600.0,34000.0
1996-06-24 00:00:00+00:00,36100.0,35400.0
1996-06-25 00:00:00+00:00,38800.0,37200.0
1996-06-26 00:00:00+00:00,40100.0,38300.0
1996-06-27 00:00:00+00:00,39800.0,38600.0
1996-06-28 00:00:00+00:00,38800.0,39400.0
1996-06-29 00:00:00+00:00,36900.0,41900.0
1996-06-30 00:00:00+00:00,34800.0,42600.0
1996-07-01 00:00:00+00:00,32300.0,40900.0
1996-07-02 00:00:00+00:00,30200.0,37900.0
1996-07-03 00:00:00+00:00,27400.0,34500.0
1996-07-04 00:00:00+00:00,25100.0,31600.0
1996-07-05 00:00:00+00:00,23300.0,28900.0
1996-07-06 00:00:00+00:00,21400.0,27000.0
1996-07-07 00:00:00+00:00,18800.0,25700.0
1996-07-08 00:00:00+00:00,18100.0,24100.0
1996-07-09 00:00:00+00:00,17600.0,23400.0
1996-07-10 00:00:00+00:00,17100.0,22600.0
1996-07-11 00:00:00+00:00,16000.0,22300.0
1996-07-12 00:00:00+00:00,15400.0,21100.0
1996-07-13 00:00:00+00:00,14900.0,20900.0
1996-07-14 00:00:00+00:00,14500.0,20800.0
1996-07-15 00:00:00+00:00,14400.0,22300.0
1996-07-16 00:00:00+00:00,14300.0,22500.0
1996-07-17 00:00:00+00:00,14000.0,22100.0
1996-07-18 00:00:00+00:00,14300.0,21000.0
1996-07-19 00:00:00+00:00,14000.0,21200.0
1996-07-20 00:00:00+00:00,14800.0,21200.0
1996-07-21 00:00:00+00:00,14300.0,21700.0
1996-07-22 00:00:00+00:00,13700.0,22300.0
1996-07-23 00:00:00+00:00,13300.0,22000.0
1996-07-24 00:00:00+00:00,12800.0,20800.0
1996-07-25 00:00:00+00:00,12600.0,20500.0
1996-07-26 00:00:00+00:00,11800.0,19500.0
1996-07-27 00:00:00+00:00,11200.0,18100.0
1996-07-28 00:00:00+00:00,11100.0,17800.0
1996-07-29 00:00:00+00:00,10700.0,17400.0
1996-07-30 00:00:00+00:00,10900.0,17700.0
1996-07-31 00:00:00+00:00,10800.0,17100.0
1996-08-01 00:00:00+00:00,10900.0,17200.0
1996-08-02 00:00:00+00:00,10500.0,16400.0
1996-08-03 00:00:00+00:00,10600.0,16100.0
1996-08-04 00:00:00+00:00,11200.0,16300.0
1996-08-05 00:00:00+00:00,10700.0,15000.0
1996-08-06 00:00:00+00:00,10000.0,14600.0
1996-08-07 00:00:00+00:00,9990.0,14400.0
1996-08-08 00:00:00+00:00,9180.0,14100.0
1996-08-09 00:00:00+00:00,9230.0,14000.0
1996-08-10 00:00:00+00:00,9040.0,13800.0
1996-08-11 00:00:00+00:00,9460.0,13800.0
1996-08-12 00:00:00+00:00,9380.0,13300.0
1996-08-13 00:00:00+00:00,10400.0,14000.0
1996-08-14 00:00:00+00:00,11400.0,15200.0
1996-08-15 00:00:00+00:00,11600.0,15600.0
1996-08-16 00:00:00+00:00,10800.0,14600.0
1996-08-17 00:00:00+00:00,10200.0,14200.0
1996-08-18 00:00:00+00:00,9740.0,13200.0
1996-08-19 00:00:00+00:00,9350.0,13000.0
1996-08-20 00:00:00+00:00,8780.0,12700.0
1996-08-21 00:00:00+00:00,8410.0,12200.0
1996-08-22 00:00:00+00:00,8180.0,11700.0
1996-08-23 00:00:00+00:00,7190.0,10800.0
1996-08-24 00:00:00+00:00,7670.0,11300.0
1996-08-25 00:00:00+00:00,7530.0,10500.0
1996-08-26 00:00:00+00:00,6660.0,9830.0
1996-08-27 00:00:00+00:00,7240.0,10400.0
1996-08-28 00:00:00+00:00,8170.0,11100.0
1996-08-29 00:00:00+00:00,9720.0,12700.0
1996-08-30 00:00:00+00:00,9940.0,12900.0
1996-08-31 00:00:00+00:00,9880.0,12800.0
1996-09-01 00:00:00+00:00,9420.0,12100.0
1996-09-02 00:00:00+00:00,8750.0,11400.0
1996-09-03 00:00:00+00:00,7680.0,10200.0
1996-09-04 00:00:00+00:00,7340.0,9770.0
1996-09-05 00:00:00+00:00,7210.0,11500.0
1996-09-06 00:00:00+00:00,7370.0,12600.0
1996-09-07 00:00:00+00:00,7640.0,13600.0
1996-09-08 00:00:00+00:00,6430.0,11800.0
1996-09-09 00:00:00+00:00,6040.0,11000.0
1996-09-10 00:00:00+00:00,5860.0,10800.0
1996-09-11 00:00:00+00:00,5280.0,10400.0
1996-09-12 00:00:00+00:00,5820.0,10500.0
1996-09-13 00:00:00+00:00,6570.0,11000.0
1996-09-14 00:00:00+00:00,6050.0,10400.0
1996-09-15 00:00:00+00:00,5890.0,9740.0
1996-09-16 00:00:00+00:00,5540.0,9120.0
1996-09-17 00:00:00+00:00,5660.0,9210.0
1996-09-18 00:00:00+00:00,5430.0,8820.0
1996-09-19 00:00:00+00:00,5040.0,8290.0
1996-09-20 00:00:00+00:00,5190.0,8260.0
1996-09-21 00:00:00+00:00,4640.0,7800.0
1996-09-22 00:00:00+00:00,4740.0,7710.0
1996-09-23 00:00:00+00:00,5070.0,7630.0
1996-09-24 00:00:00+00:00,5010.0,8260.0
1996-09-25 00:00:00+00:00,4980.0,8440.0
1996-09-26 00:00:00+00:00,4770.0,8270.0
1996-09-27 00:00:00+00:00,4810.0,8140.0
1996-09-28 00:00:00+00:00,4680.0,8240.0
1996-09-29 00:00:00+00:00,4620.0,8090.0
1996-09-30 00:00:00+00:00,5340.0,9220.0
1996-10-01 00:00:00+00:00,5270.0,8790.0
1996-10-02 00:00:00+00:00,5160.0,8760.0
1996-10-03 00:00:00+00:00,5060.0,8620.0
1996-10-04 00:00:00+00:00,5450.0,8870.0
1996-10-05 00:00:00+00:00,5400.0,8920.0
1996-10-06 00:00:00+00:00,5600.0,8980.0
1996-10-07 00:00:00+00:00,5460.0,8280.0
1996-10-08 00:00:00+00:00,5470.0,8750.0
1996-10-09 00:00:00+00:00,5530.0,8380.0
1996-10-10 00:00:00+00:00,5300.0,8100.0
1996-10-11 00:00:00+00:00,5290.0,8400.0
1996-10-12 00:00:00+00:00,5410.0,8600.0
1996-10-13 00:00:00+00:00,5310.0,8250.0
1996-10-14 00:00:00+00:00,5250.0,8200.0
1996-10-15 00:00:00+00:00,4900.0,7610.0
1996-10-16 00:00:00+00:00,5140.0,7910.0
1996-10-17 00:00:00+00:00,4640.0,7730.0
1996-10-18 00:00:00+00:00,5240.0,9000.0
1996-10-19 00:00:00+00:00,5640.0,9870.0
1996-10-20 00:00:00+00:00,6250.0,10800.0
1996-10-21 00:00:00+00:00,6390.0,10700.0
1996-10-22 00:00:00+00:00,6460.0,10900.0
1996-10-23 00:00:00+00:00,8070.0,12700.0
1996-10-24 00:00:00+00:00,8620.0,13700.0
1996-10-25 00:00:00+00:00,9200.0,14900.0
1996-10-26 00:00:00+00:00,10200.0,16500.0
1996-10-27 00:00:00+00:00,10300.0,17000.0
1996-10-28 00:00:00+00:00,10400.0,17000.0
1996-10-29 00:00:00+00:00,10800.0,17300.0
1996-10-30 00:00:00+00:00,11300.0,18100.0
1996-10-31 00:00:00+00:00,11400.0,18500.0
1996-11-01 00:00:00+00:00,12500.0,20400.0
1996-11-02 00:00:00+00:00,12600.0,20700.0
1996-11-03 00:00:00+00:00,13100.0,21000.0
1996-11-04 00:00:00+00:00,13500.0,20900.0
1996-11-05 00:00:00+00:00,13600.0,21100.0
1996-11-06 00:00:00+00:00,14300.0,21000.0
1996-11-07 00:00:00+00:00,14600.0,20800.0
1996-11-08 00:00:00+00:00,15200.0,21500.0
1996-11-09 00:00:00+00:00,15200.0,21500.0
1996-11-10 00:00:00+00:00,14800.0,21100.0
1996-11-11 00:00:00+00:00,15300.0,21500.0
1996-11-12 00:00:00+00:00,15000.0,21200.0
1996-11-13 00:00:00+00:00,14800.0,20000.0
1996-11-14 00:00:00+00:00,13900.0,17700.0
1996-11-15 00:00:00+00:00,13100.0,16500.0
1996-11-16 00:00:00+00:00,12300.0,16400.0
1996-11-17 00:00:00+00:00,11700.0,16200.0
1996-11-18 00:00:00+00:00,11300.0,21300.0
1996-11-19 00:00:00+00:00,14300.0,25000.0
1996-11-20 00:00:00+00:00,14800.0,28300.0
1996-11-21 00:00:00+00:00,15200.0,30900.0
1996-11-22 00:00:00+00:00,16300.0,32000.0
1996-11-23 00:00:00+00:00,16600.0,31900.0
1996-11-24 00:00:00+00:00,16000.0,28800.0
1996-11-25 00:00:00+00:00,16100.0,27700.0
1996-11-26 00:00:00+00:00,15700.0,25800.0
1996-11-27 00:00:00+00:00,14700.0,23000.0
1996-11-28 00:00:00+00:00,13300.0,20800.0
1996-11-29 00:00:00+00:00,12700.0,19800.0
1996-11-30 00:00:00+00:00,13600.0,21400.0
1996-12-01 00:00:00+00:00,14200.0,22300.0
1996-12-02 00:00:00+00:00,15300.0,23700.0
1996-12-03 00:00:00+00:00,14800.0,23000.0
1996-12-04 00:00:00+00:00,14500.0,21400.0
1996-12-05 00:00:00+00:00,14100.0,20800.0
1996-12-06 00:00:00+00:00,14300.0,20700.0
1996-12-07 00:00:00+00:00,15500.0,22200.0
1996-12-08 00:00:00+00:00,15800.0,22700.0
1996-12-09 00:00:00+00:00,15400.0,21600.0
1996-12-10 00:00:00+00:00,14800.0,20900.0
1996-12-11 00:00:00+00:00,15000.0,21100.0
1996-12-12 00:00:00+00:00,15400.0,21300.0
1996-12-13 00:00:00+00:00,15500.0,21900.0
1996-12-14 00:00:00+00:00,15900.0,22300.0
1996-12-15 00:00:00+00:00,15400.0,21500.0
1996-12-16 00:00:00+00:00,14600.0,19500.0
1996-12-17 00:00:00+00:00,13200.0,18200.0
1996-12-18 00:00:00+00:00,12500.0,16800.0
1996-12-19 00:00:00+00:00,12700.0,16600.0
1996-12-20 00:00:00+00:00,12100.0,16100.0
1996-12-21 00:00:00+00:00,10800.0,14700.0
1996-12-22 00:00:00+00:00,9760.0,13900.0
1996-12-23 00:00:00+00:00,10200.0,14500.0
1996-12-24 00:00:00+00:00,11800.0,16300.0
1996-12-25 00:00:00+00:00,11400.0,15800.0
1996-12-26 00:00:00+00:00,11200.0,15300.0
1996-12-27 00:00:00+00:00,10700.0,14400.0
1996-12-28 00:00:00+00:00,10800.0,15000.0
1996-12-29 00:00:00+00:00,11100.0,15300.0
1996-12-30 00:00:00+00:00,11500.0,15600.0
1996-12-31 00:00:00+00:00,11600.0,15800.0
1997-01-01 00:00:00+00:00,11100.0,15300.0
1997-01-02 00:00:00+00:00,10300.0,14500.0
1997-01-03 00:00:00+00:00,10400.0,14800.0
1997-01-04 00:00:00+00:00,10800.0,15300.0
1997-01-05 00:00:00+00:00,10800.0,15400.0
1997-01-06 00:00:00+00:00,11000.0,15600.0
1997-01-07 00:00:00+00:00,10200.0,14500.0
1997-01-08 00:00:00+00:00,9410.0,13800.0
1997-01-09 00:00:00+00:00,9470.0,13700.0
1997-01-10 00:00:00+00:00,8830.0,12900.0
1997-01-11 00:00:00+00:00,8500.0,13000.0
1997-01-12 00:00:00+00:00,8450.0,13200.0
1997-01-13 00:00:00+00:00,7700.0,12100.0
1997-01-14 00:00:00+00:00,7220.0,11600.0
1997-01-15 00:00:00+00:00,7500.0,11900.0
1997-01-16 00:00:00+00:00,7700.0,12300.0
1997-01-17 00:00:00+00:00,8590.0,13000.0
1997-01-18 00:00:00+00:00,10300.0,14400.0
1997-01-19 00:00:00+00:00,8980.0,13100.0
1997-01-20 00:00:00+00:00,9150.0,13400.0
1997-01-21 00:00:00+00:00,8910.0,13200.0
1997-01-22 00:00:00+00:00,8930.0,13300.0
1997-01-23 00:00:00+00:00,9090.0,13200.0
1997-01-24 00:00:00+00:00,9420.0,13800.0
1997-01-25 00:00:00+00:00,9390.0,13900.0
1997-01-26 00:00:00+00:00,9110.0,13400.0
1997-01-27 00:00:00+00:00,9230.0,13400.0
1997-01-28 00:00:00+00:00,9020.0,13200.0
1997-01-29 00:00:00+00:00,9150.0,13400.0
1997-01-30 00:00:00+00:00,9220.0,13300.0
1997-01-31 00:00:00+00:00,9140.0,13200.0
1997-02-01 00:00:00+00:00,9060.0,13100.0
1997-02-02 00:00:00+00:00,8030.0,12300.0
1997-02-03 00:00:00+00:00,9340.0,13400.0
1997-02-04 00:00:00+00:00,9330.0,13400.0
1997-02-05 00:00:00+00:00,9210.0,13100.0
1997-02-06 00:00:00+00:00,8790.0,12700.0
1997-02-07 00:00:00+00:00,9080.0,13100.0
1997-02-08 00:00:00+00:00,9420.0,13600.0
1997-02-09 00:00:00+00:00,9210.0,13300.0
1997-02-10 00:00:00+00:00,8780.0,12700.0
1997-02-11 00:00:00+00:00,8850.0,13300.0
1997-02-12 00:00:00+00:00,8880.0,12800.0
1997-02-13 00:00:00+00:00,8810.0,12500.0
1997-02-14 00:00:00+00:00,8740.0,12200.0
1997-02-15 00:00:00+00:00,8740.0,12700.0
1997-02-16 00:00:00+00:00,9100.0,12900.0
1997-02-17 00:00:00+00:00,8740.0,12600.0
1997-02-18 00:00:00+00:00,8640.0,12500.0
1997-02-19 00:00:00+00:00,8650.0,12200.0
1997-02-20 00:00:00+00:00,8750.0,12600.0
1997-02-21 00:00:00+00:00,8590.0,12200.0
1997-02-22 00:00:00+00:00,9140.0,12900.0
1997-02-23 00:00:00+00:00,9050.0,12900.0
1997-02-24 00:00:00+00:00,8980.0,12900.0
1997-02-25 00:00:00+00:00,8710.0,12600.0
1997-02-26 00:00:00+00:00,8840.0,12600.0
1997-02-27 00:00:00+00:00,8790.0,12600.0
1997-02-28 00:00:00+00:00,9140.0,12900.0
