datetime,upstream,downstream
2014-10-01 00:00:00+00:00,308000.0,425000.0
2014-10-02 00:00:00+00:00,294000.0,408000.0
2014-10-03 00:00:00+00:00,283000.0,394000.0
2014-10-04 00:00:00+00:00,273000.0,379000.0
2014-10-05 00:00:00+00:00,271000.0,363000.0
2014-10-06 00:00:00+00:00,283000.0,347000.0
2014-10-07 00:00:00+00:00,321000.0,334000.0
2014-10-08 00:00:00+00:00,377000.0,325000.0
2014-10-09 00:00:00+00:00,426000.0,331000.0
2014-10-10 00:00:00+00:00,443000.0,353000.0
2014-10-11 00:00:00+00:00,436000.0,387000.0
2014-10-12 00:00:00+00:00,417000.0,424000.0
2014-10-13 00:00:00+00:00,407000.0,465000.0
2014-10-15 00:00:00+00:00,438000.0,518000.0
2014-10-16 00:00:00+00:00,468000.0,535000.0
2014-10-17 00:00:00+00:00,528000.0,552000.0
2014-10-18 00:00:00+00:00,587000.0,559000.0
2014-10-19 00:00:00+00:00,625000.0,571000.0
2014-10-20 00:00:00+00:00,660000.0,599000.0
2014-10-21 00:00:00+00:00,685000.0,638000.0
2014-10-22 00:00:00+00:00,681000.0,673000.0
2014-10-23 00:00:00+00:00,645000.0,703000.0
2014-10-24 00:00:00+00:00,593000.0,719000.0
2014-10-25 00:00:00+00:00,539000.0,723000.0
2014-10-26 00:00:00+00:00,496000.0,712000.0
2014-10-27 00:00:00+00:00,461000.0,683000.0
2014-10-28 00:00:00+00:00,431000.0,646000.0
2014-10-29 00:00:00+00:00,416000.0,610000.0
2014-10-30 00:00:00+00:00,401000.0,574000.0
2014-10-31 00:00:00+00:00,383000.0,540000.0
2014-11-01 00:00:00+00:00,363000.0,511000.0
2014-11-02 00:00:00+00:00,346000.0,484000.0
2014-11-03 00:00:00+00:00,332000.0,463000.0
2014-11-04 00:00:00+00:00,326000.0,440000.0
2014-11-05 00:00:00+00:00,326000.0,422000.0
2014-11-06 00:00:00+00:00,329000.0,413000.0
2014-11-07 00:00:00+00:00,324000.0,408000.0
2014-11-08 00:00:00+00:00,316000.0,400000.0
2014-11-09 00:00:00+00:00,310000.0,392000.0
2014-11-10 00:00:00+00:00,306000.0,384000.0
2014-11-11 00:00:00+00:00,302000.0,377000.0
2014-11-12 00:00:00+00:00,305000.0,369000.0
2014-11-13 00:00:00+00:00,323000.0,362000.0
2014-11-14 00:00:00+00:00,339000.0,358000.0
2014-11-15 00:00:00+00:00,345000.0,360000.0
2014-11-16 00:00:00+00:00,337000.0,369000.0
2014-11-17 00:00:00+00:00,321000.0,382000.0
2014-11-18 00:00:00+00:00,307000.0,394000.0
2014-11-19 00:00:00+00:00,298000.0,401000.0
2014-11-20 00:00:00+00:00,291000.0,394000.0
2014-11-21 00:00:00+00:00,287000.0,379000.0
2014-11-22 00:00:00+00:00,299000.0,365000.0
2014-11-23 00:00:00+00:00,317000.0,356000.0
2014-11-24 00:00:00+00:00,331000.0,350000.0
2014-11-25 00:00:00+00:00,334000.0,353000.0
2014-11-26 00:00:00+00:00,329000.0,366000.0
2014-11-27 00:00:00+00:00,323000.0,377000.0
2014-11-28 00:00:00+00:00,330000.0,381000.0
2014-11-29 00:00:00+00:00,343000.0,381000.0
2014-11-30 00:00:00+00:00,357000.0,377000.0
2014-12-01 00:00:00+00:00,372000.0,376000.0
2014-12-02 00:00:00+00:00,389000.0,384000.0
2014-12-03 00:00:00+00:00,397000.0,395000.0
2014-12-04 00:00:00+00:00,391000.0,407000.0
