datetime,upstream,downstream
2015-12-23 00:00:00+00:00,35200.0,35700.0
2015-12-24 00:00:00+00:00,36600.0,34600.0
2015-12-25 00:00:00+00:00,32700.0,33700.0
2015-12-26 00:00:00+00:00,33300.0,33100.0
2015-12-27 00:00:00+00:00,32900.0,32500.0
2015-12-28 00:00:00+00:00,30200.0,31800.0
2015-12-29 00:00:00+00:00,25200.0,30800.0
2015-12-30 00:00:00+00:00,22500.0,28900.0
2015-12-31 00:00:00+00:00,21400.0,25200.0
2016-01-01 00:00:00+00:00,23200.0,23300.0
2016-01-02 00:00:00+00:00,23700.0,22600.0
2016-01-03 00:00:00+00:00,25000.0,22700.0
2016-01-04 00:00:00+00:00,24000.0,22900.0
2016-01-05 00:00:00+00:00,23300.0,23200.0
2016-01-06 00:00:00+00:00,22500.0,23400.0
2016-01-07 00:00:00+00:00,22400.0,23500.0
2016-01-08 00:00:00+00:00,24400.0,23400.0
2016-01-09 00:00:00+00:00,26400.0,23300.0
2016-01-10 00:00:00+00:00,20800.0,22900.0
2016-01-11 00:00:00+00:00,16300.0,22100.0
2016-01-12 00:00:00+00:00,15100.0,20800.0
2016-01-13 00:00:00+00:00,15400.0,19300.0
2016-01-14 00:00:00+00:00,17200.0,17600.0
2016-01-15 00:00:00+00:00,19800.0,17500.0
2016-01-16 00:00:00+00:00,21400.0,18000.0
2016-01-17 00:00:00+00:00,19700.0,18500.0
2016-01-18 00:00:00+00:00,18000.0,19100.0
2016-01-19 00:00:00+00:00,18500.0,19400.0
2016-01-20 00:00:00+00:00,19300.0,19600.0
2016-01-21 00:00:00+00:00,19400.0,19800.0
2016-01-22 00:00:00+00:00,18400.0,19900.0
2016-01-23 00:00:00+00:00,17700.0,19900.0
2016-01-24 00:00:00+00:00,17100.0,19800.0
2016-01-25 00:00:00+00:00,17600.0,19500.0
2016-01-26 00:00:00+00:00,18300.0,19100.0
2016-01-27 00:00:00+00:00,17700.0,18800.0
2016-01-28 00:00:00+00:00,16600.0,18600.0
2016-01-29 00:00:00+00:00,16500.0,18300.0
2016-01-30 00:00:00+00:00,17300.0,18200.0
2016-01-31 00:00:00+00:00,18600.0,18100.0
2016-02-01 00:00:00+00:00,17800.0,18100.0
2016-02-02 00:00:00+00:00,16800.0,18000.0
2016-02-03 00:00:00+00:00,19000.0,17900.0
2016-02-04 00:00:00+00:00,17500.0,17800.0
2016-02-05 00:00:00+00:00,17800.0,17600.0
2016-02-06 00:00:00+00:00,18000.0,17600.0
2016-02-07 00:00:00+00:00,19500.0,17600.0
2016-02-08 00:00:00+00:00,19100.0,17600.0
2016-02-09 00:00:00+00:00,16300.0,17600.0
2016-02-10 00:00:00+00:00,15900.0,17600.0
2016-02-11 00:00:00+00:00,17200.0,17700.0
2016-02-12 00:00:00+00:00,17200.0,17700.0
2016-02-13 00:00:00+00:00,16900.0,17700.0
2016-02-14 00:00:00+00:00,16900.0,17700.0
2016-02-15 00:00:00+00:00,16800.0,17600.0
2016-02-16 00:00:00+00:00,16000.0,17500.0
2016-02-17 00:00:00+00:00,15600.0,17300.0
2016-02-18 00:00:00+00:00,14800.0,17200.0
2016-02-19 00:00:00+00:00,16000.0,17100.0
2016-02-20 00:00:00+00:00,16700.0,17100.0
2016-02-21 00:00:00+00:00,18000.0,17100.0
2016-02-22 00:00:00+00:00,18200.0,17400.0
2016-02-23 00:00:00+00:00,19600.0,17900.0
2016-02-24 00:00:00+00:00,22600.0,18700.0
2016-02-25 00:00:00+00:00,23900.0,20200.0
2016-02-26 00:00:00+00:00,24600.0,22400.0
2016-02-27 00:00:00+00:00,25300.0,23700.0
2016-02-28 00:00:00+00:00,27700.0,24900.0
2016-02-29 00:00:00+00:00,28600.0,25900.0
2016-03-01 00:00:00+00:00,28300.0,26700.0
2016-03-02 00:00:00+00:00,27600.0,27100.0
2016-03-03 00:00:00+00:00,27900.0,27100.0
2016-03-04 00:00:00+00:00,28100.0,27100.0
2016-03-05 00:00:00+00:00,28600.0,27100.0
2016-03-06 00:00:00+00:00,26700.0,27100.0
2016-03-07 00:00:00+00:00,26600.0,27000.0
2016-03-08 00:00:00+00:00,27300.0,26800.0
2016-03-09 00:00:00+00:00,28600.0,26600.0
2016-03-10 00:00:00+00:00,29700.0,26800.0
2016-03-11 00:00:00+00:00,31100.0,27100.0
2016-03-12 00:00:00+00:00,32300.0,27400.0
2016-03-13 00:00:00+00:00,33400.0,27700.0
2016-03-14 00:00:00+00:00,34300.0,28100.0
2016-03-15 00:00:00+00:00,35800.0,28700.0
2016-03-16 00:00:00+00:00,39700.0,29700.0
2016-03-17 00:00:00+00:00,40800.0,29100.0
2016-03-18 00:00:00+00:00,43200.0,31600.0
2016-03-19 00:00:00+00:00,51700.0,35500.0
2016-03-20 00:00:00+00:00,57100.0,42900.0
2016-03-21 00:00:00+00:00,57300.0,51000.0
2016-03-22 00:00:00+00:00,57800.0,55700.0
2016-03-23 00:00:00+00:00,55700.0,56700.0
2016-03-24 00:00:00+00:00,52300.0,56000.0
2016-03-25 00:00:00+00:00,48100.0,53000.0
2016-03-26 00:00:00+00:00,44500.0,51200.0
2016-03-27 00:00:00+00:00,42000.0,48500.0
2016-03-28 00:00:00+00:00,39400.0,45800.0
2016-03-29 00:00:00+00:00,40600.0,41600.0
2016-03-30 00:00:00+00:00,40700.0,41100.0
2016-03-31 00:00:00+00:00,41800.0,41200.0
2016-04-01 00:00:00+00:00,44200.0,42700.0
2016-04-02 00:00:00+00:00,45000.0,42400.0
2016-04-03 00:00:00+00:00,44400.0,42500.0
2016-04-04 00:00:00+00:00,45200.0,44600.0
2016-04-05 00:00:00+00:00,44900.0,43300.0
2016-04-06 00:00:00+00:00,44800.0,43400.0
2016-04-07 00:00:00+00:00,42300.0,42200.0
2016-04-08 00:00:00+00:00,41500.0,42500.0
2016-04-09 00:00:00+00:00,38500.0,41500.0
2016-04-10 00:00:00+00:00,37700.0,39900.0
2016-04-11 00:00:00+00:00,37000.0,38400.0
2016-04-12 00:00:00+00:00,34700.0,36400.0
2016-04-13 00:00:00+00:00,32500.0,35100.0
2016-04-14 00:00:00+00:00,30600.0,33900.0
2016-04-15 00:00:00+00:00,29000.0,32300.0
2016-04-16 00:00:00+00:00,27500.0,30500.0
2016-04-17 00:00:00+00:00,26200.0,28900.0
2016-04-18 00:00:00+00:00,25300.0,27800.0
2016-04-19 00:00:00+00:00,23900.0,26900.0
2016-04-20 00:00:00+00:00,24200.0,26200.0
2016-04-21 00:00:00+00:00,23100.0,25200.0
2016-04-22 00:00:00+00:00,23200.0,24400.0
2016-04-23 00:00:00+00:00,23700.0,23900.0
2016-04-24 00:00:00+00:00,23200.0,23600.0
2016-04-25 00:00:00+00:00,25200.0,23500.0
2016-04-26 00:00:00+00:00,27600.0,23900.0
2016-04-27 00:00:00+00:00,31900.0,24900.0
2016-04-28 00:00:00+00:00,40200.0,27500.0
2016-04-29 00:00:00+00:00,46600.0,32600.0
2016-04-30 00:00:00+00:00,50600.0,42200.0
2016-05-01 00:00:00+00:00,52100.0,49500.0
2016-05-02 00:00:00+00:00,52000.0,51000.0
2016-05-03 00:00:00+00:00,52500.0,53000.0
2016-05-04 00:00:00+00:00,47600.0,52300.0
2016-05-05 00:00:00+00:00,49600.0,50700.0
2016-05-06 00:00:00+00:00,47700.0,50000.0
2016-05-07 00:00:00+00:00,45600.0,48900.0
2016-05-08 00:00:00+00:00,43700.0,47600.0
2016-05-09 00:00:00+00:00,41200.0,46000.0
2016-05-10 00:00:00+00:00,40100.0,43600.0
2016-05-11 00:00:00+00:00,37700.0,41200.0
2016-05-12 00:00:00+00:00,36300.0,38100.0
2016-05-13 00:00:00+00:00,36000.0,36000.0
2016-05-14 00:00:00+00:00,35200.0,35400.0
2016-05-15 00:00:00+00:00,35300.0,34900.0
2016-05-16 00:00:00+00:00,35000.0,36300.0
2016-05-17 00:00:00+00:00,34100.0,35300.0
2016-05-18 00:00:00+00:00,32900.0,34600.0
2016-05-19 00:00:00+00:00,32100.0,33600.0
2016-05-20 00:00:00+00:00,30300.0,32800.0
2016-05-21 00:00:00+00:00,28500.0,31400.0
2016-05-22 00:00:00+00:00,27200.0,30000.0
2016-05-23 00:00:00+00:00,24900.0,28900.0
2016-05-24 00:00:00+00:00,24300.0,30500.0
2016-05-25 00:00:00+00:00,23200.0,28600.0
2016-05-26 00:00:00+00:00,24100.0,29500.0
2016-05-27 00:00:00+00:00,24100.0,27200.0
2016-05-28 00:00:00+00:00,26500.0,26200.0
2016-05-29 00:00:00+00:00,28200.0,27500.0
2016-05-30 00:00:00+00:00,28600.0,26400.0
2016-05-31 00:00:00+00:00,30300.0,31300.0
2016-06-01 00:00:00+00:00,32400.0,30400.0
2016-06-02 00:00:00+00:00,32400.0,29100.0
2016-06-03 00:00:00+00:00,31800.0,29700.0
2016-06-04 00:00:00+00:00,33100.0,32600.0
2016-06-05 00:00:00+00:00,32000.0,31700.0
2016-06-06 00:00:00+00:00,31100.0,31800.0
2016-06-07 00:00:00+00:00,30500.0,31800.0
2016-06-08 00:00:00+00:00,29700.0,32300.0
2016-06-09 00:00:00+00:00,28700.0,33400.0
2016-06-10 00:00:00+00:00,29400.0,35800.0
2016-06-11 00:00:00+00:00,29500.0,35200.0
2016-06-12 00:00:00+00:00,28000.0,34000.0
2016-06-13 00:00:00+00:00,27600.0,31900.0
2016-06-14 00:00:00+00:00,28100.0,31400.0
2016-06-15 00:00:00+00:00,28700.0,31500.0
2016-06-16 00:00:00+00:00,28900.0,29400.0
2016-06-17 00:00:00+00:00,31800.0,30100.0
2016-06-18 00:00:00+00:00,33700.0,32800.0
2016-06-19 00:00:00+00:00,34000.0,35200.0
2016-06-20 00:00:00+00:00,34600.0,35800.0
2016-06-21 00:00:00+00:00,35700.0,35700.0
2016-06-22 00:00:00+00:00,37800.0,35800.0
2016-06-23 00:00:00+00:00,39600.0,37200.0
2016-06-24 00:00:00+00:00,40300.0,37800.0
2016-06-25 00:00:00+00:00,39400.0,37400.0
2016-06-26 00:00:00+00:00,39000.0,38200.0
2016-06-27 00:00:00+00:00,36800.0,36700.0
2016-06-28 00:00:00+00:00,35000.0,31900.0
2016-06-29 00:00:00+00:00,33800.0,32000.0
2016-06-30 00:00:00+00:00,32400.0,34800.0
2016-07-01 00:00:00+00:00,30800.0,34700.0
2016-07-02 00:00:00+00:00,29200.0,32900.0
2016-07-03 00:00:00+00:00,26400.0,31100.0
2016-07-04 00:00:00+00:00,22900.0,29300.0
2016-07-05 00:00:00+00:00,21800.0,26800.0
2016-07-06 00:00:00+00:00,22900.0,24300.0
2016-07-07 00:00:00+00:00,22000.0,24700.0
2016-07-08 00:00:00+00:00,20600.0,25100.0
2016-07-09 00:00:00+00:00,21100.0,23100.0
2016-07-10 00:00:00+00:00,20400.0,21500.0
2016-07-11 00:00:00+00:00,21000.0,21000.0
2016-07-12 00:00:00+00:00,22300.0,23300.0
2016-07-13 00:00:00+00:00,28400.0,22300.0
2016-07-14 00:00:00+00:00,40300.0,27200.0
2016-07-15 00:00:00+00:00,56500.0,37200.0
2016-07-16 00:00:00+00:00,68100.0,47100.0
2016-07-17 00:00:00+00:00,74000.0,58700.0
2016-07-18 00:00:00+00:00,74600.0,65700.0
2016-07-19 00:00:00+00:00,73000.0,68500.0
2016-07-20 00:00:00+00:00,72000.0,67700.0
2016-07-21 00:00:00+00:00,71600.0,69300.0
2016-07-22 00:00:00+00:00,70400.0,67100.0
2016-07-23 00:00:00+00:00,67600.0,67900.0
2016-07-24 00:00:00+00:00,68000.0,66300.0
2016-07-25 00:00:00+00:00,67400.0,64500.0
2016-07-26 00:00:00+00:00,65400.0,61200.0
2016-07-27 00:00:00+00:00,62900.0,60500.0
2016-07-28 00:00:00+00:00,61800.0,58200.0
2016-07-29 00:00:00+00:00,59000.0,56400.0
2016-07-30 00:00:00+00:00,57200.0,54400.0
2016-07-31 00:00:00+00:00,53100.0,51700.0
2016-08-01 00:00:00+00:00,49000.0,48900.0
2016-08-02 00:00:00+00:00,44400.0,45900.0
2016-08-03 00:00:00+00:00,39900.0,42800.0
2016-08-04 00:00:00+00:00,36200.0,39500.0
2016-08-05 00:00:00+00:00,34100.0,37400.0
2016-08-06 00:00:00+00:00,31400.0,34200.0
2016-08-07 00:00:00+00:00,28700.0,32400.0
2016-08-08 00:00:00+00:00,27100.0,30300.0
2016-08-09 00:00:00+00:00,25200.0,28200.0
2016-08-10 00:00:00+00:00,24000.0,27100.0
2016-08-11 00:00:00+00:00,27300.0,27800.0
2016-08-12 00:00:00+00:00,32700.0,27200.0
2016-08-13 00:00:00+00:00,36100.0,30500.0
2016-08-14 00:00:00+00:00,39900.0,32800.0
2016-08-15 00:00:00+00:00,44500.0,36100.0
2016-08-16 00:00:00+00:00,44800.0,39700.0
2016-08-17 00:00:00+00:00,46200.0,41900.0
2016-08-18 00:00:00+00:00,46600.0,41900.0
2016-08-19 00:00:00+00:00,48200.0,42200.0
2016-08-20 00:00:00+00:00,48900.0,44500.0
2016-08-21 00:00:00+00:00,50700.0,45400.0
2016-08-22 00:00:00+00:00,50400.0,44000.0
2016-08-23 00:00:00+00:00,49900.0,43500.0
2016-08-24 00:00:00+00:00,52100.0,47000.0
2016-08-25 00:00:00+00:00,51900.0,51300.0
2016-08-26 00:00:00+00:00,50500.0,50100.0
2016-08-27 00:00:00+00:00,49700.0,51200.0
2016-08-28 00:00:00+00:00,47500.0,49100.0
2016-08-29 00:00:00+00:00,45000.0,45800.0
2016-08-30 00:00:00+00:00,44000.0,42400.0
2016-08-31 00:00:00+00:00,41800.0,41900.0
2016-09-01 00:00:00+00:00,40200.0,40300.0
2016-09-02 00:00:00+00:00,37400.0,38800.0
2016-09-03 00:00:00+00:00,36200.0,36800.0
2016-09-04 00:00:00+00:00,34900.0,35000.0
2016-09-05 00:00:00+00:00,33500.0,34500.0
2016-09-06 00:00:00+00:00,34900.0,34300.0
2016-09-07 00:00:00+00:00,38500.0,32500.0
2016-09-08 00:00:00+00:00,38600.0,31100.0
2016-09-09 00:00:00+00:00,40300.0,32900.0
2016-09-10 00:00:00+00:00,42900.0,37900.0
2016-09-11 00:00:00+00:00,46200.0,42900.0
2016-09-12 00:00:00+00:00,46800.0,43900.0
2016-09-13 00:00:00+00:00,46300.0,43800.0
2016-09-14 00:00:00+00:00,45600.0,45200.0
2016-09-15 00:00:00+00:00,43500.0,43700.0
2016-09-16 00:00:00+00:00,43300.0,42500.0
2016-09-17 00:00:00+00:00,40300.0,41600.0
2016-09-18 00:00:00+00:00,38200.0,40200.0
2016-09-19 00:00:00+00:00,38800.0,39900.0
2016-09-20 00:00:00+00:00,39200.0,39200.0
2016-09-21 00:00:00+00:00,39800.0,38900.0
2016-09-22 00:00:00+00:00,43200.0,34500.0
2016-09-23 00:00:00+00:00,43600.0,33100.0
2016-09-24 00:00:00+00:00,43800.0,38600.0
2016-09-25 00:00:00+00:00,47300.0,46900.0
2016-09-26 00:00:00+00:00,50400.0,55200.0
2016-09-27 00:00:00+00:00,51900.0,56000.0
2016-09-28 00:00:00+00:00,53600.0,54400.0
2016-09-29 00:00:00+00:00,56100.0,54400.0
2016-09-30 00:00:00+00:00,58500.0,55200.0
2016-10-01 00:00:00+00:00,60100.0,55700.0
2016-10-02 00:00:00+00:00,60200.0,56600.0
2016-10-03 00:00:00+00:00,59100.0,57100.0
2016-10-04 00:00:00+00:00,57800.0,55700.0
2016-10-05 00:00:00+00:00,57500.0,56900.0
2016-10-06 00:00:00+00:00,56500.0,56300.0
2016-10-07 00:00:00+00:00,55200.0,53500.0
2016-10-08 00:00:00+00:00,53100.0,50400.0
2016-10-09 00:00:00+00:00,51600.0,50400.0
2016-10-10 00:00:00+00:00,50900.0,48500.0
2016-10-11 00:00:00+00:00,50400.0,48200.0
2016-10-12 00:00:00+00:00,49300.0,48300.0
2016-10-13 00:00:00+00:00,49400.0,47300.0
2016-10-14 00:00:00+00:00,49000.0,47100.0
2016-10-15 00:00:00+00:00,49600.0,47000.0
2016-10-16 00:00:00+00:00,49300.0,47200.0
2016-10-17 00:00:00+00:00,48300.0,45900.0
2016-10-18 00:00:00+00:00,47500.0,44100.0
2016-10-19 00:00:00+00:00,45300.0,40700.0
2016-10-20 00:00:00+00:00,42400.0,36900.0
2016-10-21 00:00:00+00:00,41100.0,39600.0
2016-10-22 00:00:00+00:00,40300.0,43000.0
2016-10-23 00:00:00+00:00,38600.0,42500.0
2016-10-24 00:00:00+00:00,35700.0,39800.0
2016-10-25 00:00:00+00:00,34000.0,38800.0
2016-10-26 00:00:00+00:00,33800.0,36100.0
2016-10-27 00:00:00+00:00,33000.0,33600.0
2016-10-28 00:00:00+00:00,32700.0,34000.0
2016-10-29 00:00:00+00:00,34700.0,34400.0
2016-10-30 00:00:00+00:00,37400.0,36100.0
2016-10-31 00:00:00+00:00,38800.0,36200.0
2016-11-01 00:00:00+00:00,40300.0,36800.0
2016-11-02 00:00:00+00:00,41000.0,37800.0
2016-11-03 00:00:00+00:00,41200.0,37600.0
2016-11-04 00:00:00+00:00,41500.0,38300.0
2016-11-05 00:00:00+00:00,40200.0,38000.0
2016-11-06 00:00:00+00:00,39400.0,37800.0
2016-11-07 00:00:00+00:00,37400.0,37100.0
2016-11-08 00:00:00+00:00,35400.0,37600.0
2016-11-09 00:00:00+00:00,32900.0,35600.0
2016-11-10 00:00:00+00:00,31300.0,33600.0
2016-11-11 00:00:00+00:00,31500.0,32700.0
2016-11-12 00:00:00+00:00,29000.0,31700.0
2016-11-13 00:00:00+00:00,25100.0,30100.0
2016-11-14 00:00:00+00:00,24300.0,29600.0
2016-11-15 00:00:00+00:00,22300.0,28400.0
2016-11-16 00:00:00+00:00,21600.0,27700.0
2016-11-17 00:00:00+00:00,21400.0,27400.0
2016-11-18 00:00:00+00:00,25500.0,28000.0
2016-11-19 00:00:00+00:00,28800.0,25600.0
2016-11-20 00:00:00+00:00,28200.0,25900.0
2016-11-21 00:00:00+00:00,27500.0,26000.0
2016-11-22 00:00:00+00:00,26200.0,26200.0
2016-11-23 00:00:00+00:00,27500.0,27100.0
2016-11-24 00:00:00+00:00,28400.0,26900.0
2016-11-25 00:00:00+00:00,28700.0,26600.0
2016-11-26 00:00:00+00:00,29500.0,27700.0
2016-11-27 00:00:00+00:00,30000.0,28100.0
2016-11-28 00:00:00+00:00,31100.0,29000.0
2016-11-29 00:00:00+00:00,33800.0,29600.0
2016-11-30 00:00:00+00:00,36000.0,30500.0
2016-12-01 00:00:00+00:00,39500.0,33200.0
2016-12-02 00:00:00+00:00,43500.0,35100.0
2016-12-03 00:00:00+00:00,46400.0,39200.0
2016-12-04 00:00:00+00:00,49800.0,42600.0
2016-12-05 00:00:00+00:00,50100.0,43900.0
2016-12-06 00:00:00+00:00,50900.0,46200.0
2016-12-07 00:00:00+00:00,50800.0,45500.0
2016-12-08 00:00:00+00:00,49600.0,48900.0
2016-12-09 00:00:00+00:00,47300.0,46300.0
2016-12-10 00:00:00+00:00,41700.0,44100.0
2016-12-11 00:00:00+00:00,34800.0,39100.0
2016-12-12 00:00:00+00:00,28300.0,33300.0
2016-12-13 00:00:00+00:00,25900.0,26700.0
2016-12-14 00:00:00+00:00,25600.0,17300.0
2016-12-15 00:00:00+00:00,22600.0,14700.0
2016-12-16 00:00:00+00:00,21600.0,18800.0
2016-12-17 00:00:00+00:00,21400.0,20000.0
2016-12-18 00:00:00+00:00,22000.0,20200.0
2016-12-19 00:00:00+00:00,23600.0,21500.0
2016-12-20 00:00:00+00:00,25400.0,22200.0
2016-12-21 00:00:00+00:00,27200.0,24600.0
2016-12-22 00:00:00+00:00,28500.0,25600.0
2016-12-23 00:00:00+00:00,28900.0,27100.0
2016-12-24 00:00:00+00:00,28900.0,26800.0
2016-12-25 00:00:00+00:00,29300.0,28500.0
2016-12-26 00:00:00+00:00,30900.0,25100.0
2016-12-27 00:00:00+00:00,31000.0,26000.0
2016-12-28 00:00:00+00:00,31500.0,25400.0
2016-12-29 00:00:00+00:00,31700.0,27300.0
2016-12-30 00:00:00+00:00,31800.0,26600.0
2016-12-31 00:00:00+00:00,32400.0,26800.0
2017-01-01 00:00:00+00:00,32500.0,27500.0
2017-01-02 00:00:00+00:00,32900.0,29800.0
2017-01-03 00:00:00+00:00,32800.0,30300.0
2017-01-04 00:00:00+00:00,29500.0,25100.0
2017-01-05 00:00:00+00:00,28100.0,22000.0
2017-01-06 00:00:00+00:00,27600.0,20200.0
2017-01-07 00:00:00+00:00,25800.0,19900.0
2017-01-08 00:00:00+00:00,24800.0,20400.0
2017-01-09 00:00:00+00:00,24000.0,23200.0
2017-01-10 00:00:00+00:00,23800.0,20300.0
2017-01-11 00:00:00+00:00,21900.0,17300.0
2017-01-12 00:00:00+00:00,22000.0,15800.0
2017-01-13 00:00:00+00:00,20600.0,13700.0
2017-01-14 00:00:00+00:00,20800.0,12600.0
2017-01-15 00:00:00+00:00,21400.0,12300.0
2017-01-16 00:00:00+00:00,22200.0,13500.0
2017-01-17 00:00:00+00:00,22200.0,14300.0
2017-01-18 00:00:00+00:00,22800.0,14400.0
2017-01-19 00:00:00+00:00,22800.0,17100.0
2017-01-20 00:00:00+00:00,22600.0,18600.0
2017-01-21 00:00:00+00:00,22600.0,17400.0
2017-01-22 00:00:00+00:00,22800.0,16700.0
2017-01-23 00:00:00+00:00,23500.0,16500.0
2017-01-24 00:00:00+00:00,25200.0,16700.0
2017-01-25 00:00:00+00:00,25800.0,19100.0
2017-01-26 00:00:00+00:00,26700.0,21200.0
2017-01-27 00:00:00+00:00,27700.0,22400.0
2017-01-28 00:00:00+00:00,28400.0,25100.0
2017-01-29 00:00:00+00:00,27900.0,25900.0
2017-01-30 00:00:00+00:00,27900.0,27600.0
2017-01-31 00:00:00+00:00,28000.0,25500.0
2017-02-01 00:00:00+00:00,27400.0,24800.0
2017-02-02 00:00:00+00:00,25100.0,22900.0
2017-02-03 00:00:00+00:00,23300.0,22900.0
2017-02-04 00:00:00+00:00,24100.0,21600.0
2017-02-05 00:00:00+00:00,26000.0,21800.0
2017-02-06 00:00:00+00:00,26100.0,22100.0
2017-02-07 00:00:00+00:00,24800.0,22600.0
2017-02-08 00:00:00+00:00,23300.0,21700.0
2017-02-09 00:00:00+00:00,21700.0,20300.0
2017-02-10 00:00:00+00:00,21900.0,18700.0
2017-02-11 00:00:00+00:00,23400.0,18500.0
2017-02-12 00:00:00+00:00,23800.0,19800.0
2017-02-13 00:00:00+00:00,22100.0,18400.0
2017-02-14 00:00:00+00:00,20600.0,19000.0
2017-02-15 00:00:00+00:00,21400.0,17100.0
2017-02-16 00:00:00+00:00,21400.0,18700.0
2017-02-17 00:00:00+00:00,21800.0,18500.0
2017-02-18 00:00:00+00:00,22700.0,19600.0
2017-02-19 00:00:00+00:00,23900.0,21900.0
2017-02-20 00:00:00+00:00,25000.0,22900.0
2017-02-21 00:00:00+00:00,29900.0,18700.0
2017-02-22 00:00:00+00:00,33600.0,18600.0
2017-02-23 00:00:00+00:00,39500.0,22400.0
2017-02-24 00:00:00+00:00,45200.0,30900.0
2017-02-25 00:00:00+00:00,48400.0,36900.0
2017-02-26 00:00:00+00:00,50100.0,46000.0
2017-02-27 00:00:00+00:00,51600.0,51000.0
